	Words Popularity in CS	Purity in CS	Raw number: CS and keyword	Arxiv Pop	Arxiv Pur	Arxiv Single Word Count	label
"  look
"	0.7310344827586207	0.032344213649851634	103806896	0.026776315789473683	0.04482378854625551	1120000.0	0
"  looking
"	0.7379310344827587	0.03515358361774744	104786206	0.020460526315789474	0.13564356435643565	213000.0	0
"  looks
"	0.21655172413793103	0.02181818181818182	30750344	0.008947368421052631	0.10542635658914729	113000.0	0
"  ltd
"	0.35586206896551725	0.017372262773722627	50532413	0.003486842105263158	0.15142857142857144	33500.0	0
"  mainly
"	0.2772413793103448	0.1564748201438849	39368275	0.024736842105263158	0.025902777777777778	1750000.0	0
"  many
"	0.8206896551724138	0.044171779141104296	116537931	0.08486842105263158	0.03717579250720461	2650000.0	0
"  may
"	0.9241379310344827	0.01583652618135377	131227586	0.11447368421052631	0.04485714285714286	3200000.0	0
"  maybe
"	0.1393103448275862	0.025338753387533875	19782068	0.003901315789473684	0.14760765550239235	38700.0	0
"  me
"	0.9379310344827586	0.01370262390670554	133186206	0.0175	0.07658959537572255	378000.0	0
"  mean
"	0.5710344827586207	0.08606645230439443	81086896	0.048355263157894735	0.042252747252747254	2760000.0	0
"  meanwhile
"	0.058	0.07068702290076335	8236000	0.006157894736842105	0.15127795527156548	62900.0	0
"  merely
"	0.0993103448275862	0.11138211382113822	14102068	0.009276315789473685	0.13422131147540983	98200.0	0
"  might
"	0.7172413793103448	0.06582278481012659	101848275	0.040855263157894735	0.026840148698884757	2590000.0	0
"  more
"	0.9310344827586207	0.007737743650324867	132206896	0.10789473684210527	0.058163265306122446	2730000.0	0
"  moreover
"	0.3917241379310345	0.1395498392282958	55624827	0.05480263157894737	0.02823728813559322	2840000.0	0
"  most
"	0.9517241379310345	0.02425828970331588	135144827	0.08881578947368421	0.042993630573248405	2830000.0	0
"  mostly
"	0.3737931034482759	0.10111358574610245	53078620	0.019144736842105263	0.11685393258426967	242000.0	0
"  much
"	0.903448275862069	0.04491803278688525	128289655	0.06546052631578947	0.03571428571428571	2940000.0	0
"  must
"	0.9379310344827586	0.04796747967479675	133186206	0.058092105263157896	0.0319927536231884	2550000.0	0
"  my
"	0.8	0.013160621761658031	113600000	0.009802631578947368	0.13853211009174313	105000.0	0
"  myself
"	0.11379310344827587	0.026991869918699188	16158620	0.000655921052631579	0.18358490566037736	5180.0	0
"  name
"	1.0275862068965518	0.022245322245322247	145917241	0.027171052631578946	0.1916256157635468	176000.0	0
"  namely
"	0.2289655172413793	0.27904761904761904	32513103	0.03980263157894737	0.022581818181818182	2760000.0	0
"  nd
"	0.13379310344827586	0.04628450106157112	18998620	0.011052631578947368	0.125	127000.0	0
"  near
"	0.40344827586206894	0.02666666666666667	57289655	0.02618421052631579	0.02426829268292683	2660000.0	0
"  nearly
"	0.2731034482758621	0.08297872340425531	38780689	0.0175	0.06734234234234235	463000.0	0
"  necessary
"	0.7310344827586207	0.10707070707070707	103806896	0.048223684210526314	0.027704280155642025	2300000.0	0
"  need
"	0.993103448275862	0.03207547169811321	141020689	0.15197368421052632	0.09196428571428572	3090000.0	0
"  needs
"	0.993103448275862	0.1092436974789916	141020689	0.05	0.04264150943396226	1820000.0	0
"  neither
"	0.2	0.15233644859813084	28400000	0.020657894736842104	0.1600896860986547	225000.0	0
"  never
"	0.5420689655172414	0.029731800766283525	76973793	0.023552631578947367	0.13395522388059702	251000.0	0
"  nevertheless
"	0.15241379310344827	0.2150442477876106	21642758	0.02243421052631579	0.0436241610738255	973000.0	0
"  new
"	0.903448275862069	0.008870453095086151	128289655	0.18223684210526317	0.09901960784313725	2550000.0	0
"  next
"	0.9793103448275862	0.024319727891156464	139062068	0.13223684210526315	0.07686832740213523	2920000.0	0
"  nine
"	0.16482758620689655	0.04759358288770053	23405517	0.006006578947368421	0.12774566473988438	74500.0	0
"  no
"	0.9103448275862069	0.007787391841779975	129268965	0.15986842105263158	0.10536912751677853	3100000.0	0
"  nobody
"	0.038758620689655174	0.022844444444444445	5503724	0.0008618421052631579	0.23076923076923078	5720.0	0
"  non
"	0.9655172413793104	0.038636363636363635	137103448	0.0861842105263158	0.046785714285714285	2770000.0	0
"  none
"	0.24551724137931036	0.04559902200488997	34863448	0.02230263157894737	0.19273743016759776	180000.0	0
"  noone
"	0.0005627586206896552	0.008862559241706161	79911	2.5e-05	0.1958762886597938	197.0	0
"  nor
"	0.19655172413793104	0.06888888888888889	27910344	0.025723684210526315	0.04408117249154453	511000.0	0
"  normally
"	0.1889655172413793	0.10238095238095238	26833103	0.007565789473684211	0.12273212379935966	92100.0	0
"  not
"	0.9379310344827586	0.011388196176226101	133186206	0.11644736842105263	0.062376237623762376	2820000.0	0
"  nothing
"	0.2289655172413793	0.02923076923076923	32513103	0.012763157894736843	0.11768292682926829	148000.0	0
"  novel
"	0.42758620689655175	0.09881656804733728	60717241	0.0430921052631579	0.14785276073619633	539000.0	0
"  now
"	0.9862068965517241	0.018242343541944074	140041379	0.07105263157894737	0.039655172413793106	2910000.0	0
"  nowhere
"	0.011517241379310345	0.01786096256684492	1635448	0.001388157894736842	0.10152284263959391	19700.0	0
"  obviously
"	0.13586206896551725	0.09952153110047847	19292413	0.017631578947368422	0.10634920634920635	264000.0	0
"  of
"	0.8551724137931035	0.00446907400786557	121434482	0.9802631578947368	0.47096774193548385	3000000.0	0
"  off
"	0.8896551724137931	0.01972049689440994	126331034	0.03532894736842105	0.020285714285714285	3460000.0	0
"  often
"	0.7931034482758621	0.09279279279279279	112620689	0.056842105263157895	0.03828996282527881	3010000.0	0
"  oh
"	0.17517241379310344	0.015283018867924528	24874482	0.008157894736842105	0.15327564894932014	81400.0	0
"  ok
"	0.20896551724137932	0.008005115089514066	29673103	0.0036973684210526315	0.16978851963746225	34400.0	0
"  okay
"	0.061724137931034484	0.027371273712737128	8764827	0.0003769736842105263	0.28088235294117647	2000.0	0
"  old
"	0.5979310344827586	0.022401960784313727	84906206	0.0125	0.14337349397590363	155000.0	0
"  on
"	0.7931034482758621	0.005657492354740061	112620689	0.9605263157894737	0.43037974683544306	2910000.0	0
"  once
"	0.7103448275862069	0.06459627329192547	100868965	0.04375	0.032184873949579834	2310000.0	0
"  one
"	0.9517241379310345	0.01213235294117647	135144827	0.10789473684210527	0.05472972972972973	3090000.0	0
"  ones
"	0.40413793103448276	0.078125	57387586	0.04177631578947368	0.021831501831501832	1320000.0	0
"  only
"	1.013793103448276	0.021597633136094675	143958620	0.1118421052631579	0.06028368794326241	2830000.0	0
"  onto
"	0.19034482758620688	0.06756032171581769	27028965	0.019013157894736843	0.018606060606060605	1580000.0	0
"  or
"	0.9241379310344827	0.009327846364883402	131227586	0.6032894736842105	0.555956678700361	2920000.0	0
"  other
"	0.9655172413793104	0.014216867469879518	137103448	0.17828947368421053	0.08369565217391305	2900000.0	0
"  others
"	0.9241379310344827	0.044884488448844885	131227586	0.03315789473684211	0.04918181818181818	1100000.0	0
"  otherwise
"	0.3289655172413793	0.0956043956043956	46713103	0.057368421052631575	0.027216494845360824	2450000.0	0
"  ought
"	0.025448275862068964	0.04712793733681462	3613655	0.001644736842105263	0.1235	21800.0	0
"  our
"	0.8758620689655172	0.014177489177489178	124372413	0.6776315789473685	0.42105263157894735	3240000.0	0
"  ours
"	0.02910344827586207	0.039142857142857146	4132689	0.009342105263157895	0.1763975155279503	81200.0	0
"  ourselves
"	0.06137931034482759	0.04534313725490196	8715862	0.0077631578947368425	0.09124087591240876	132000.0	0
"  out
"	0.9862068965517241	0.016	140041379	0.07236842105263158	0.04330708661417323	3200000.0	0
"  outside
"	0.5310344827586206	0.06278260869565218	75406896	0.02401315789473684	0.034851485148514855	1100000.0	0
"  over
"	0.9793103448275862	0.02301458670988655	139062068	0.09539473684210527	0.05186440677966102	2580000.0	0
"  overall
"	0.6379310344827587	0.10481522956326987	90586206	0.03625	0.03095505617977528	1700000.0	0
"  own
"	0.8275862068965517	0.044642857142857144	117517241	0.026710526315789473	0.17575757575757575	249000.0	0
"  particular
"	0.8068965517241379	0.1482843137254902	114579310	0.07368421052631578	0.035	2790000.0	0
"  particularly
"	0.4896551724137931	0.16616915422885573	69531034	0.027960526315789474	0.02903448275862069	1840000.0	0
"  per
"	0.9655172413793104	0.03484848484848485	137103448	0.049605263157894736	0.02621875	3100000.0	0
"  perhaps
"	0.20620689655172414	0.07909604519774012	29281379	0.014276315789473684	0.1087378640776699	196000.0	0
"  placed
"	0.2489655172413793	0.0880281690140845	35353103	0.014210526315789474	0.10825242718446602	186000.0	0
"  please
"	0.9517241379310345	0.023448275862068966	135144827	0.07763157894736843	0.05108225108225108	2960000.0	0
"  plus
"	0.43517241379310345	0.01258893280632411	61794482	0.018157894736842106	0.10928270042194092	238000.0	0
"  possible
"	0.8689655172413793	0.06769230769230769	123393103	0.0881578947368421	0.04212328767123288	2990000.0	0
"  presumably
"	0.026551724137931033	0.0891304347826087	3770344	0.002631578947368421	0.051600985221674875	78900.0	0
"  probably
"	0.2813793103448276	0.05552325581395349	39955862	0.013289473684210526	0.07594339622641509	200000.0	0
"  provides
"	0.9241379310344827	0.09206349206349207	131227586	0.05611842105263158	0.027954545454545454	2680000.0	0
"  que
"	0.15931034482758621	0.0032	22622068	0.0008223684210526315	0.1399132321041215	9300.0	0
"  quite
"	0.3972413793103448	0.07255369928400955	56408275	0.03414473684210526	0.02649484536082474	2640000.0	0
"  qv
"	0.0012137931034482759	0.006824817518248175	172358	0.0021907894736842106	0.13574660633484162	20700.0	0
"  rather
"	0.5717241379310345	0.13493788819875777	81184827	0.04756578947368421	0.024144736842105264	2870000.0	0
"  rd
"	0.16275862068965516	0.015441176470588236	23111724	0.016644736842105264	0.11152073732718894	245000.0	0
"  re
"	0.7931034482758621	0.025277161862527715	112620689	0.0581578947368421	0.03882352941176471	2810000.0	0
"  really
"	0.443448275862069	0.03487437185929648	62969655	0.011513157894736841	0.12424242424242424	130000.0	0
"  reasonably
"	0.046275862068965515	0.06076923076923077	6571172	0.00743421052631579	0.09349593495934959	113000.0	0
"  regarding
"	0.42137931034482756	0.10460992907801418	59835862	0.024407894736842104	0.14761904761904762	222000.0	0
"  regardless
"	0.21448275862068966	0.13811659192825113	30456551	0.014078947368421052	0.15895522388059702	135000.0	0
"  regards
"	0.06620689655172414	0.051	9401379	0.0038092105263157895	0.1852054794520548	37100.0	0
"  relatively
"	0.31655172413793103	0.19915254237288135	44950344	0.031447368421052634	0.02412087912087912	2160000.0	0
"  respectively
"	0.3062068965517241	0.2409090909090909	43481379	0.06842105263157895	0.038461538461538464	3040000.0	0
"  right
"	0.9724137931034482	0.031712962962962964	138082758	0.05453947368421053	0.027275641025641027	2190000.0	0
"  said
"	0.4144827586206897	0.037584269662921346	58856551	0.024407894736842104	0.17702127659574468	218000.0	0
"  same
"	0.9310344827586207	0.05447154471544716	132206896	0.10328947368421053	0.04607508532423208	3210000.0	0
"  saw
"	0.13793103448275862	0.021047120418848167	19586206	0.005763157894736842	0.1276218611521418	71200.0	0
"  say
"	0.6455172413793103	0.04524324324324324	91663448	0.04375	0.04361581920903955	1830000.0	0
"  saying
"	0.17103448275862068	0.016707317073170733	24286896	0.005513157894736842	0.1557620817843866	52500.0	0
"  says
"	0.21379310344827587	0.026036036036036037	30358620	0.011513157894736841	0.1796116504854369	102000.0	0
"  second
"	0.8275862068965517	0.056504065040650406	117517241	0.08092105263157895	0.035652173913043476	2920000.0	0
"  secondly
"	0.0703448275862069	0.2348008385744235	9988965	0.010526315789473684	0.12598425196850394	122000.0	0
"  see
"	0.9172413793103448	0.014114114114114115	130248275	0.075	0.039805825242718446	2670000.0	0
"  seeing
"	0.16137931034482758	0.03482688391038696	22915862	0.0043421052631578945	0.12310606060606061	54800.0	0
"  seem
"	0.25448275862068964	0.09022222222222222	36136551	0.022039473684210525	0.11325757575757575	235000.0	0
"  seemed
"	0.06089655172413793	0.04735576923076923	8647310	0.002118421052631579	0.1339622641509434	21300.0	0
"  seeming
"	0.001379310344827586	0.016260162601626018	195862	0.0003506578947368421	0.15688487584650113	4080.0	0
"  seems
"	0.3406896551724138	0.027528735632183908	48377931	0.027171052631578946	0.017942583732057416	1890000.0	0
"  seen
"	0.4910344827586207	0.0746788990825688	69726896	0.045789473684210526	0.027962264150943397	2570000.0	0
"  self
"	0.8758620689655172	0.06845238095238096	124372413	0.03342105263157895	0.020905349794238682	2660000.0	0
"  selves
"	0.005572413793103448	0.03847533632286995	791282	0.0010394736842105263	0.12142857142857143	12600.0	0
"  sensible
"	0.02393103448275862	0.038979591836734696	3398206	0.002828947368421053	0.1122715404699739	44500.0	0
"  sent
"	0.27034482758620687	0.04438669438669439	38388965	0.011973684210526315	0.20426487093153758	84900.0	0
"  serious
"	0.21724137931034482	0.06223175965665236	30848275	0.007828947368421053	0.1281437125748503	78900.0	0
"  seriously
"	0.07586206896551724	0.03824451410658307	10772413	0.0020526315789473684	0.11254480286738351	29400.0	0
"  seven
"	0.26068965517241377	0.04341463414634146	37017931	0.008618421052631579	0.12520325203252033	109000.0	0
"  several
"	0.9310344827586207	0.11037735849056604	132206896	0.07960526315789473	0.03125	3060000.0	0
"  shall
"	0.12620689655172415	0.04230769230769231	17921379	0.017171052631578948	0.07259475218658892	411000.0	0
"  she
"	0.5131034482758621	0.03053811659192825	72860689	0.00993421052631579	0.3741935483870968	46300.0	0
"  should
"	0.8827586206896552	0.048425196850393704	125351724	0.06223684210526316	0.028580060422960726	2900000.0	0
"  shouldn't
"	0.026551724137931033	0.02341772151898734	3770344	0.0006907894736842105	0.21865284974093263	3740.0	0
"  since
"	0.8620689655172413	0.05693069306930693	122413793	0.0868421052631579	0.045692883895131084	2960000.0	0
"  six
"	0.4393103448275862	0.07446373850868233	62382068	0.017631578947368422	0.10387596899224806	285000.0	0
"  so
"	0.9103448275862069	0.017803030303030303	129268965	0.08421052631578947	0.03893805309734513	2480000.0	0
"  some
"	0.9448275862068966	0.027672955974842768	134165517	0.10460526315789474	0.05792880258899676	2430000.0	0
"  somebody
"	0.020344827586206895	0.02066225165562914	2888965	0.0005328947368421052	0.30836363636363634	2230.0	0
"  somehow
"	0.03813793103448276	0.046363636363636364	5415586	0.004151315789473684	0.1232421875	46800.0	0
"  someone
"	0.2827586206896552	0.04304761904761905	40151724	0.0030921052631578947	0.31063829787234043	15100.0	0
"  something
"	0.5041379310344828	0.05	71587586	0.010921052631578948	0.16412661195779601	89700.0	0
"  sometime
"	0.012896551724137931	0.02125	1831310	0.0007105263157894737	0.1648854961832061	7360.0	0
"  sometimes
"	0.3903448275862069	0.07459893048128342	55428965	0.025657894736842105	0.18628318584070797	220000.0	0
"  somewhat
"	0.13793103448275862	0.13067484662576687	19586206	0.014802631578947368	0.07097791798107256	328000.0	0
"  somewhere
"	0.04855172413793103	0.03	6894344	0.003032894736842105	0.12441176470588235	32500.0	0
"  soon
"	0.2675862068965517	0.028421052631578948	37997241	0.010657894736842106	0.12913385826771653	145000.0	0
"  sorry
"	0.09793103448275862	0.009357798165137614	13906206	0.0003743421052631579	0.3366863905325444	1980.0	0
"  specified
"	0.24	0.10451388888888889	34080000	0.031973684210526314	0.15947955390334573	382000.0	0
"  specify
"	0.14413793103448275	0.11570247933884298	20467586	0.01756578947368421	0.1696551724137931	144000.0	0
"  specifying
"	0.03524137931034483	0.18494208494208494	5004275	0.009078947368421053	0.24727838258164853	72000.0	0
"  still
"	0.9241379310344827	0.03630952380952381	131227586	0.06907894736842106	0.03772908366533865	2000000.0	0
"  sub
"	0.38482758620689655	0.04491666666666667	54645517	0.038157894736842106	0.028458149779735684	1950000.0	0
"  such
"	0.8482758620689655	0.048051948051948054	120455172	0.1118421052631579	0.07164179104477612	2880000.0	0
